CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES
6208,Kakileti Ravindra,41,KAKINADA,ANDHRA PRADESH,IND,0,10th Pass,1070000.0,0.674,0.046,1,3,1,0.0524,1
6211,Buddala Geetha Devi,34,KAKINADA,ANDHRA PRADESH,Praja Shanthi Party,0,5th Pass,32000.0,0.674,0.046,1,4,0,0.0524,1
6214,Vasamsetty Venakta Ramana,60,KAKINADA,ANDHRA PRADESH,AIFB,0,10th Pass,2680000.0,0.674,0.046,2,1,1,0.0524,1
4689,Ankadi Sathibabu,45,KAKINADA,ANDHRA PRADESH,IND,0,Illiterate,50000.0,0.674,0.046,1,3,0,0.0524,1
5022,Sunil Kumar Chalamalasetty,49,KAKINADA,ANDHRA PRADESH,TDP,0,Post Graduate,234956524.0,0.674,0.046,2,3,4,0.0524,1
5025,Sathi Veera Lakshmi,38,KAKINADA,ANDHRA PRADESH,Pyramid Party of India,0,Illiterate,30000.0,0.674,0.046,1,4,0,0.0524,1
6209,Donam Neelakantam,49,KAKINADA,ANDHRA PRADESH,All India Praja Party,0,Post Graduate,837500.0,0.674,0.046,1,3,4,0.0524,1
6212,Medisetti Vijaya Kumar,53,KAKINADA,ANDHRA PRADESH,IND,8,12th Pass,34884984.0,0.674,0.046,1,2,2,0.0524,1
4690,Mallipudi Sri Ramachandra Murthy,66,KAKINADA,ANDHRA PRADESH,INC,0,5th Pass,3400000.0,0.674,0.046,3,1,0,0.0524,1
5023,Godugu Satyanarayana,40,KAKINADA,ANDHRA PRADESH,CPI(ML)(L),0,Graduate,28000.0,0.674,0.046,1,3,3,0.0524,1
6206,Jyothula Venkateswara Rao,62,KAKINADA,ANDHRA PRADESH,Janasena Party,0,12th Pass,172301539.0,0.674,0.046,1,1,2,0.0524,1
6210,Peddimsetti Venkateswara Rao,46,KAKINADA,ANDHRA PRADESH,Jana Jagruti Party,2,12th Pass,23742000.0,0.674,0.046,1,3,2,0.0524,1
6213,Appalakonda Vangalapudi,28,KAKINADA,ANDHRA PRADESH,Mundadugu Praja Party,0,Post Graduate,6000.0,0.674,0.046,1,5,4,0.0524,1
5021,Vanga Geetha Viswanatham,55,KAKINADA,ANDHRA PRADESH,YSRCP,0,Post Graduate,168111716.0,0.674,0.046,2,2,4,0.0524,1
5796,Basanta Kumar Panda,58,KALAHANDI,ODISHA,BJP,3,12th Pass,9547000.0,0.7345,0.039,3,2,2,-0.0073,4
5800,Hatiram Durga,35,KALAHANDI,ODISHA,IND,0,12th Pass,124032.0,0.7345,0.039,1,4,2,-0.0073,4
4686,Chhabilal Nial,42,KALAHANDI,ODISHA,Ambedkarite Party of India,0,Graduate Professional,2211608.0,0.7345,0.039,1,3,3,-0.0073,4
5794,Premananda Bag,62,KALAHANDI,ODISHA,BSP,0,Graduate,6724123.0,0.7345,0.039,3,1,3,-0.0073,4
5797,Bhakta Charan Das,60,KALAHANDI,ODISHA,INC,3,Graduate Professional,8110284.0,0.7345,0.039,3,1,3,-0.0073,4
5795,Puspendra Singh Deo,52,KALAHANDI,ODISHA,BJD,0,10th Pass,25427838.0,0.7345,0.039,2,2,1,-0.0073,4
5799,Kamalini Yadav,43,KALAHANDI,ODISHA,Bahujan Mukti Party,0,10th Pass,340421.0,0.7345,0.039,1,3,1,-0.0073,4
5574,Sri Jiten Gogoi,57,KALIABOR,ASSAM,IND,1,8th Pass,89114935.0,0.7318,0.026,1,2,0,0.014,3
5577,Shree Diganta Kumar Saikia,48,KALIABOR,ASSAM,Hindusthan Nirman Dal,1,10th Pass,16212412.0,0.7318,0.026,1,3,1,0.014,3
5575,Abdul Aziz,60,KALIABOR,ASSAM,NPP,0,Graduate,3594488.0,0.7318,0.026,2,1,3,0.014,3
4871,Sri Bhaskar Sarmah,33,KALIABOR,ASSAM,IND,0,12th Pass,10978456.0,0.7318,0.026,1,4,2,0.014,3
4926,Gaurav Gogoi,36,KALIABOR,ASSAM,INC,0,Post Graduate,12477834.0,0.7318,0.026,3,4,4,0.014,3
5573,Md. Hariqul Islam Bhuyan,51,KALIABOR,ASSAM,Asom Jana Morcha,0,Graduate Professional,3820000.0,0.7318,0.026,1,2,3,0.014,3
5576,Moni Madhab Mahanta,41,KALIABOR,ASSAM,Asom Gana Parishad,0,Post Graduate,2750757.0,0.7318,0.026,2,3,4,0.014,3
5262,Sakthivel S,55,KALLAKURICHI,TAMIL NADU,BSP,0,Others,2236500.0,0.8033,0.072,3,2,0,-0.0173,1
7589,Chandrasekaran V,49,KALLAKURICHI,TAMIL NADU,IND,0,Graduate,7776575.0,0.8033,0.072,1,3,3,-0.0173,1
7593,Manikandan C,36,KALLAKURICHI,TAMIL NADU,IND,0,12th Pass,1231000.0,0.8033,0.072,1,4,2,-0.0173,1
7588,Mayilamparai Mari A,42,KALLAKURICHI,TAMIL NADU,IND,0,Illiterate,1800000.0,0.8033,0.072,1,3,0,-0.0173,1
7597,Kannan S,42,KALLAKURICHI,TAMIL NADU,IND,0,5th Pass,5860000.0,0.8033,0.072,1,3,0,-0.0173,1
7602,Ganesh H,40,KALLAKURICHI,TAMIL NADU,Makkal Needhi Maiam,0,12th Pass,4607825.0,0.8033,0.072,1,3,2,-0.0173,1
7607,Komugi Maniyan M,69,KALLAKURICHI,TAMIL NADU,IND,0,Graduate Professional,10087161.0,0.8033,0.072,1,1,3,-0.0173,1
7612,Ramachandran K,46,KALLAKURICHI,TAMIL NADU,IND,0,Illiterate,50000.0,0.8033,0.072,1,3,0,-0.0173,1
5265,Sudhish L K,51,KALLAKURICHI,TAMIL NADU,DMDK,5,Graduate,421053625.55,0.8033,0.072,2,2,3,-0.0173,1
7590,Kumar K R,43,KALLAKURICHI,TAMIL NADU,IND,0,8th Pass,3067000.0,0.8033,0.072,1,3,0,-0.0173,1
7594,Gautham Sigamani Pon,44,KALLAKURICHI,TAMIL NADU,DMK,1,Post Graduate,390054921.0,0.8033,0.072,2,3,4,-0.0173,1
7598,Prabhu A,38,KALLAKURICHI,TAMIL NADU,IND,0,10th Pass,340000.0,0.8033,0.072,1,4,1,-0.0173,1
7604,Sumathi B,33,KALLAKURICHI,TAMIL NADU,IND,0,Illiterate,1450000.0,0.8033,0.072,1,4,0,-0.0173,1
7609,Siva Kumar P,49,KALLAKURICHI,TAMIL NADU,IND,0,8th Pass,-4139000.0,0.8033,0.072,1,3,0,-0.0173,1
7613,Ramadoss R,40,KALLAKURICHI,TAMIL NADU,IND,0,10th Pass,100000.0,0.8033,0.072,1,3,1,-0.0173,1
4743,Govindasamy A,54,KALLAKURICHI,TAMIL NADU,IND,0,8th Pass,214500.0,0.8033,0.072,1,2,0,-0.0173,1
7592,Sathees Kumar R,40,KALLAKURICHI,TAMIL NADU,IND,0,12th Pass,6595000.0,0.8033,0.072,1,3,2,-0.0173,1
7596,Chandramohan M,48,KALLAKURICHI,TAMIL NADU,Vivasayigal Makkal Munnetra Katchi,0,Others,1035000.0,0.8033,0.072,1,3,0,-0.0173,1
7601,Mannan M P,58,KALLAKURICHI,TAMIL NADU,IND,0,Post Graduate,1316969.0,0.8033,0.072,1,2,4,-0.0173,1
7606,Sathish Kumar G,30,KALLAKURICHI,TAMIL NADU,IND,0,Graduate,1591000.0,0.8033,0.072,1,4,3,-0.0173,1
7610,Nagarajan S,26,KALLAKURICHI,TAMIL NADU,IND,0,Post Graduate,196000.0,0.8033,0.072,1,5,4,-0.0173,1
10938,Ajayshyam Ramlakhan Maurya,47,KALYAN,MAHARASHTRA,IND,0,8th Pass,7411000.0,0.8291,0.088,1,3,0,0.0047,4
9844,Munir Ahmad Ansari,45,KALYAN,MAHARASHTRA,IUML,1,8th Pass,3459800.0,0.8291,0.088,2,3,0,0.0047,4
10941,Chandrakant Mote,57,KALYAN,MAHARASHTRA,IND,0,10th Pass,10863360.0,0.8291,0.088,1,2,1,0.0047,4
9847,Sanjay Ramrao Hedaoo,54,KALYAN,MAHARASHTRA,Vanchit Bahujan Aaghadi,3,12th Pass,-554407.0,0.8291,0.088,1,2,2,0.0047,4
10945,Mohd. Yusuf Mohd. Farook Khan,40,KALYAN,MAHARASHTRA,IND,0,8th Pass,279000.0,0.8291,0.088,1,3,0,0.0047,4
9850,Santosh Bhikaji Bhalerao,41,KALYAN,MAHARASHTRA,Ambedkarite Party of India,0,Post Graduate,12809500.0,0.8291,0.088,1,3,4,0.0047,4
10948,Shiva Krishnamurthy Iyer,57,KALYAN,MAHARASHTRA,IND,1,Post Graduate,21800000.0,0.8291,0.088,1,2,4,0.0047,4
10951,Vasim Ali Nazir Ali Sayyed,40,KALYAN,MAHARASHTRA,IND,3,Graduate,1928182.0,0.8291,0.088,1,3,3,0.0047,4
10936,Dr. Suresh Abhiman Gawai,50,KALYAN,MAHARASHTRA,Bharat Prabhat Party,0,Graduate Professional,10592643.0,0.8291,0.088,1,2,3,0.0047,4
10939,Amrish Raj Morajkar,33,KALYAN,MAHARASHTRA,IND,0,Others,277489.0,0.8291,0.088,1,4,0,0.0047,4
9845,Milind Kashinath Kamble,35,KALYAN,MAHARASHTRA,Bharat Jan Aadhar Party,0,Graduate,2418110.0,0.8291,0.088,1,4,3,0.0047,4
10942,Dinkar Rangnath Palake,64,KALYAN,MAHARASHTRA,IND,0,5th Pass,577500.0,0.8291,0.088,1,1,0,0.0047,4
9848,Babaji Balaram Patil,52,KALYAN,MAHARASHTRA,NCP,1,10th Pass,418275927.0,0.8291,0.088,3,2,1,0.0047,4
10946,Nafis Ahamad Ansari,42,KALYAN,MAHARASHTRA,IND,0,8th Pass,644696.0,0.8291,0.088,1,3,0,0.0047,4
9851,Dr. Shrikant Eknath Shinde,32,KALYAN,MAHARASHTRA,SHS,1,Post Graduate,18375282.0,0.8291,0.088,2,4,4,0.0047,4
10949,Sonali Ashok Gangavane,34,KALYAN,MAHARASHTRA,IND,0,12th Pass,572515.0,0.8291,0.088,1,4,2,0.0047,4
10952,Vinay Dubey,33,KALYAN,MAHARASHTRA,IND,3,12th Pass,2214355.0,0.8291,0.088,1,4,2,0.0047,4
10937,Habibur Rehaman Obbadur Khan,59,KALYAN,MAHARASHTRA,Peace Party,0,10th Pass,5887500.0,0.8291,0.088,1,2,1,0.0047,4
10940,Asmita Pushkar Puranik,40,KALYAN,MAHARASHTRA,IND,1,Others,25496500.0,0.8291,0.088,1,3,0,0.0047,4
9846,Ravindra Abhimanyu Kene,35,KALYAN,MAHARASHTRA,BSP,1,10th Pass,8094137.0,0.8291,0.088,3,4,1,0.0047,4
10943,Jafarullah Gulam Rab Sayyad,36,KALYAN,MAHARASHTRA,IND,0,Post Graduate,5918388.0,0.8291,0.088,1,4,4,0.0047,4
9849,Vinod Manohar Salve,45,KALYAN,MAHARASHTRA,Bhartiya Kisan Party,0,5th Pass,17997.0,0.8291,0.088,1,3,0,0.0047,4
10947,Narendra Vaman More,55,KALYAN,MAHARASHTRA,IND,0,Graduate,9700000.0,0.8291,0.088,1,2,3,0.0047,4
9852,Gautam Baburao Waghchaure,56,KALYAN,MAHARASHTRA,Bahujan Mukti Party,0,Illiterate,25000.0,0.8291,0.088,1,2,0,0.0047,4
10950,Suhas Dhananjay Bonde,47,KALYAN,MAHARASHTRA,IND,1,12th Pass,69828230.0,0.8291,0.088,1,3,2,0.0047,4
10953,Yasmin Banoo Mohammed Salim,40,KALYAN,MAHARASHTRA,IND,0,12th Pass,11516326.0,0.8291,0.088,1,3,2,0.0047,4
10935,Haresh Sambhaji Bramhane,43,KALYAN,MAHARASHTRA,Bahujan Republican Socialist Party,0,12th Pass,61800.0,0.8291,0.088,1,3,2,0.0047,4
8586,Elangovan M,35,KANCHEEPURAM,TAMIL NADU,IND,0,10th Pass,21000.0,0.8033,0.072,1,4,1,-0.0173,1
8590,Vinothraj R,31,KANCHEEPURAM,TAMIL NADU,IND,0,12th Pass,21000.0,0.8033,0.072,1,4,2,-0.0173,1
5225,Sekar.D,37,KANCHEEPURAM,TAMIL NADU,BSP,0,Graduate Professional,1435000.0,0.8033,0.072,3,4,3,-0.0173,1
5230,Ramesh S,39,KANCHEEPURAM,TAMIL NADU,IND,0,10th Pass,2642293.0,0.8033,0.072,1,4,1,-0.0173,1
8588,Maragadam M,48,KANCHEEPURAM,TAMIL NADU,IND,0,Illiterate,201000.0,0.8033,0.072,1,3,0,-0.0173,1
5223,Selvam.G,44,KANCHEEPURAM,TAMIL NADU,DMK,0,Post Graduate,48172936.0,0.8033,0.072,2,3,4,-0.0173,1
5226,Maragatham K,36,KANCHEEPURAM,TAMIL NADU,AIADMK,0,Post Graduate,13131546.0,0.8033,0.072,2,4,4,-0.0173,1
8589,Munusamy A,51,KANCHEEPURAM,TAMIL NADU,IND,0,Post Graduate,21615246.0,0.8033,0.072,1,2,4,-0.0173,1
5224,Sivaranjani.D,26,KANCHEEPURAM,TAMIL NADU,Naam Tamilar Katchi,0,Post Graduate,15014.0,0.8033,0.072,1,5,4,-0.0173,1
5229,Devarajan C,51,KANCHEEPURAM,TAMIL NADU,IND,0,10th Pass,250000.0,0.8033,0.072,1,2,1,-0.0173,1
5561,Tuna Mallick,27,KANDHAMAL,ODISHA,CPI(ML) Red Star,0,12th Pass,40320.0,0.7345,0.039,1,5,2,-0.0073,4
5403,Achyutananda Samanta,55,KANDHAMAL,ODISHA,BJD,0,Doctorate,1244722.0,0.7345,0.039,2,2,5,-0.0073,4
5880,Amir Nayak,36,KANDHAMAL,ODISHA,BSP,0,Post Graduate,0.0,0.7345,0.039,3,4,4,-0.0073,4
5878,Manoj Kumar Acharya,37,KANDHAMAL,ODISHA,INC,0,Graduate,5330945.0,0.7345,0.039,3,4,3,-0.0073,4
5879,Mahameghabahan Aira Kharabela Swain,66,KANDHAMAL,ODISHA,BJP,0,Post Graduate,8365000.0,0.7345,0.039,3,1,4,-0.0073,4
13011,Dr. Swaroop Singh Rana,58,KANGRA,HIMACHAL PRADESH,Swabhiman Party,0,Post Graduate,39886000.0,0.8378,0.007,1,2,4,0.0595,1
13014,Kishan Kapoor,67,KANGRA,HIMACHAL PRADESH,BJP,2,12th Pass,82236086.0,0.8378,0.007,3,1,2,0.0595,1
13629,Chander Bhan,54,KANGRA,HIMACHAL PRADESH,IND,0,10th Pass,-15000.0,0.8378,0.007,1,2,1,0.0595,1
13009,Kehar Singh,49,KANGRA,HIMACHAL PRADESH,BSP,0,Doctorate,79400000.0,0.8378,0.007,3,3,5,0.0595,1
13012,Subhash Chand,70,KANGRA,HIMACHAL PRADESH,Himachal Jan Kranti Party,0,10th Pass,4729423.0,0.8378,0.007,1,1,1,0.0595,1
13627,Pawan Kumar Kajal,45,KANGRA,HIMACHAL PRADESH,INC,0,10th Pass,72835890.0,0.8378,0.007,3,3,1,0.0595,1
13630,Bhachan Singh Rana,52,KANGRA,HIMACHAL PRADESH,IND,0,12th Pass,46782642.0,0.8378,0.007,1,2,2,0.0595,1
13010,Prem Chand Vishvakarma,67,KANGRA,HIMACHAL PRADESH,Navbharat Ekta Dal,1,Post Graduate,50426573.0,0.8378,0.007,1,1,4,0.0595,1
13013,Nisha Katoch,37,KANGRA,HIMACHAL PRADESH,IND,0,Graduate Professional,833000.0,0.8378,0.007,1,4,3,0.0595,1
13628,Col. Narinder Singh Pathania,67,KANGRA,HIMACHAL PRADESH,IND,0,Graduate Professional,2408115.0,0.8378,0.007,1,1,3,0.0595,1
13631,Dr. Sanjiv Guleria,59,KANGRA,HIMACHAL PRADESH,IND,0,Graduate Professional,6237054.0,0.8378,0.007,1,2,3,0.0595,1
7169,Durgaprasad Thakur,43,KANKER,CHHATTISGARH,Ambedkarite Party of India,0,Post Graduate,1637880.0,0.7104,0.02,1,3,4,0.0209,3
4974,Biresh Thakur,52,KANKER,CHHATTISGARH,INC,0,Post Graduate,6666614.0,0.7104,0.02,3,2,4,0.0209,3
7172,Mathan Singh Markam,40,KANKER,CHHATTISGARH,Bhartiya Shakti Chetna Party,0,Post Graduate,985000.0,0.7104,0.02,1,3,4,0.0209,3
5114,Sube Singh Dhurva,47,KANKER,CHHATTISGARH,BSP,0,10th Pass,896500.0,0.7104,0.02,3,3,1,0.0209,3
7175,Umashankar Bhandari,36,KANKER,CHHATTISGARH,SHS,0,Graduate,10515000.0,0.7104,0.02,2,4,3,0.0209,3
7170,Ghanshyam Jurri,44,KANKER,CHHATTISGARH,Gondvana Gantantra Party,0,12th Pass,5433000.0,0.7104,0.02,1,3,2,0.0209,3
7173,Mohan Mandavi,61,KANKER,CHHATTISGARH,BJP,0,Post Graduate,27996553.0,0.7104,0.02,3,1,4,0.0209,3
7171,Harisingh Sidar,73,KANKER,CHHATTISGARH,IND,0,10th Pass,980000.0,0.7104,0.02,1,1,1,0.0209,3
7174,Narend Nag,37,KANKER,CHHATTISGARH,IND,0,12th Pass,-1362400.0,0.7104,0.02,1,4,2,0.0209,3
11269,Anand Vikram Singh,32,KANNAUJ,UTTAR PRADESH,SHS,9,Graduate,2856631.0,0.6972,0.147,2,4,3,0.0121,7
11272,Ankit Singh,29,KANNAUJ,UTTAR PRADESH,IND,2,12th Pass,375439.0,0.6972,0.147,1,5,2,0.0121,7
9751,Sanjeev Kumar,35,KANNAUJ,UTTAR PRADESH,Rashtriya Samaj Paksha,0,Post Graduate,145025.0,0.6972,0.147,1,4,4,0.0121,7
9756,Subhash Chandra,56,KANNAUJ,UTTAR PRADESH,AIFB,0,12th Pass,4113358.0,0.6972,0.147,2,2,2,0.0121,7
11270,Rama Devi,30,KANNAUJ,UTTAR PRADESH,Bhartiya Vanchitsamaj Party,0,10th Pass,2485200.0,0.6972,0.147,1,4,1,0.0121,7
11273,Pratyush Pathak,30,KANNAUJ,UTTAR PRADESH,IND,0,Graduate,5952261.0,0.6972,0.147,1,4,3,0.0121,7
9752,Sunil Kumar,46,KANNAUJ,UTTAR PRADESH,IND,0,Graduate,2756041.0,0.6972,0.147,1,3,3,0.0121,7
11271,Satya Ram,54,KANNAUJ,UTTAR PRADESH,Rashtriya Kranti Party,0,8th Pass,1436600.0,0.6972,0.147,1,2,0,0.0121,7
9748,Dimple Yadav,41,KANNAUJ,UTTAR PRADESH,SP,0,Graduate,375006166.0,0.6972,0.147,2,3,3,0.0121,7
9755,Subrat Pathak,39,KANNAUJ,UTTAR PRADESH,BJP,11,Graduate,25294061.0,0.6972,0.147,3,4,3,0.0121,7
5357,J.Ebenezer,32,KANNIYAKUMARI,TAMIL NADU,Makkal Needhi Maiam,1,Others,21905365.0,0.8033,0.072,1,4,0,-0.0173,1
7485,Nagoor Meeran Peer Mohamed. U,59,KANNIYAKUMARI,TAMIL NADU,IND,0,5th Pass,-49900.0,0.8033,0.072,1,2,0,-0.0173,1
5361,Jackson M S,44,KANNIYAKUMARI,TAMIL NADU,Democratic Corruption Liberation Front,0,Graduate Professional,620000.0,0.8033,0.072,1,3,3,-0.0173,1
7490,Peachi Muthu. E,42,KANNIYAKUMARI,TAMIL NADU,IND,0,8th Pass,271685.0,0.8033,0.072,1,3,0,-0.0173,1
7505,Ravi Kumar. T,42,KANNIYAKUMARI,TAMIL NADU,IND,0,Illiterate,2502516.0,0.8033,0.072,1,3,0,-0.0173,1
5359,V. Jainteen,41,KANNIYAKUMARI,TAMIL NADU,Naam Tamilar Katchi,0,Graduate Professional,-2791493.0,0.8033,0.072,1,3,3,-0.0173,1
7487,Paulraj. C.M.,54,KANNIYAKUMARI,TAMIL NADU,CPI(ML) Red Star,2,Graduate Professional,4175000.0,0.8033,0.072,1,2,3,-0.0173,1
5362,Vasanthakumar H,68,KANNIYAKUMARI,TAMIL NADU,INC,0,Post Graduate,2626258316.0,0.8033,0.072,3,1,4,-0.0173,1
7492,Lekshmanan. E,55,KANNIYAKUMARI,TAMIL NADU,IND,0,Post Graduate,100864615.0,0.8033,0.072,1,2,4,-0.0173,1
7506,Subi. T,27,KANNIYAKUMARI,TAMIL NADU,The Future India Party,0,Post Graduate,1860145.0,0.8033,0.072,1,5,4,-0.0173,1
5356,P. Radhakrishnan,67,KANNIYAKUMARI,TAMIL NADU,BJP,0,Graduate Professional,74996453.0,0.8033,0.072,3,1,3,-0.0173,1
5360,Santhakumar N,40,KANNIYAKUMARI,TAMIL NADU,IND,1,10th Pass,1367579.0,0.8033,0.072,1,3,1,-0.0173,1
7488,Balasubramanian. E,42,KANNIYAKUMARI,TAMIL NADU,BSP,0,8th Pass,126000.0,0.8033,0.072,3,3,0,-0.0173,1
7493,Esakkimuthu. N,37,KANNIYAKUMARI,TAMIL NADU,IND,0,12th Pass,949000.0,0.8033,0.072,1,4,2,-0.0173,1
9165,Abdul Jabbar K K,45,KANNUR,KERALA,SDPI,3,10th Pass,3410000.0,0.9391,0.037,1,3,1,0.0373,1
9168,P. Sreemathi W/O Raveendran,56,KANNUR,KERALA,IND,0,8th Pass,1735987.0,0.9391,0.037,1,2,0,0.0373,1
9172,Radhamani Narayanakumar,47,KANNUR,KERALA,IND,0,10th Pass,482000.0,0.9391,0.037,1,3,1,0.0373,1
10357,K. Sudhakaran S/O Kunhiraman,65,KANNUR,KERALA,IND,0,Graduate,2673964.0,0.9391,0.037,1,1,3,0.0373,1
9163,Aparna R,27,KANNUR,KERALA,SUCI(C),0,Graduate Professional,777958.0,0.9391,0.037,1,5,3,0.0373,1
9166,C K Padmanabhan,70,KANNUR,KERALA,BJP,0,10th Pass,3290900.0,0.9391,0.037,3,1,1,0.0373,1
9169,Praveen Arimbrathodiyil,35,KANNUR,KERALA,IND,0,Graduate,3945097.0,0.9391,0.037,1,4,3,0.0373,1
9173,K. Sreemathi W/O Sudeep Kumar C. V,35,KANNUR,KERALA,IND,0,10th Pass,653258.0,0.9391,0.037,1,4,1,0.0373,1
10358,Sudhakaran P. K S/O Krishna Pilla,59,KANNUR,KERALA,IND,0,8th Pass,4210000.0,0.9391,0.037,1,2,0,0.0373,1
9164,P K Sreemathi,69,KANNUR,KERALA,CPI(M),10,12th Pass,24590760.0,0.9391,0.037,3,1,2,0.0373,1
9167,K Sudhakaran,70,KANNUR,KERALA,INC,3,Post Graduate,22230573.38,0.9391,0.037,3,1,4,0.0373,1
9170,Kuriakose,44,KANNUR,KERALA,Secular Democratic Congress,0,10th Pass,5837320.0,0.9391,0.037,1,3,1,0.0373,1
9174,K. Sudhakaran S/O Krishnan,46,KANNUR,KERALA,IND,1,8th Pass,1505020.0,0.9391,0.037,1,3,0,0.0373,1
9733,Sriprakash Jaiswal,74,KANPUR,UTTAR PRADESH,INC,0,12th Pass,78641628.0,0.6972,0.147,3,1,2,0.0121,7
9736,Ram Gopal Uttam,69,KANPUR,UTTAR PRADESH,IND,0,Post Graduate,32845000.0,0.6972,0.147,1,1,4,0.0121,7
9739,Mukti Yadav,29,KANPUR,UTTAR PRADESH,Bharatiya Rashtriya Morcha,0,Post Graduate,400000.0,0.6972,0.147,1,5,4,0.0121,7
9743,Ram Kumar,61,KANPUR,UTTAR PRADESH,SP,1,Post Graduate,197438000.0,0.6972,0.147,2,1,4,0.0121,7
11285,Rina,31,KANPUR,UTTAR PRADESH,Saaf Party,0,5th Pass,143460.0,0.6972,0.147,1,4,0,0.0121,7
9734,Shivam Kushwaha,27,KANPUR,UTTAR PRADESH,Aajad Bharat Party (Democratic),0,Graduate,84407.0,0.6972,0.147,1,5,3,0.0121,7
9737,Alok Kumar,38,KANPUR,UTTAR PRADESH,Sabhi Jan Party,5,Post Graduate,402178.0,0.6972,0.147,1,4,4,0.0121,7
9741,Satyadev Pachauri,71,KANPUR,UTTAR PRADESH,BJP,0,Post Graduate,101330629.0,0.6972,0.147,3,1,4,0.0121,7
9744,Dilshad Ahmed,38,KANPUR,UTTAR PRADESH,IND,0,8th Pass,160718.0,0.6972,0.147,1,4,0,0.0121,7
11286,Javed Mohammad Khan,42,KANPUR,UTTAR PRADESH,IND,1,12th Pass,500000.0,0.6972,0.147,1,3,2,0.0121,7
9735,Triveni Narayan Jaiswal,47,KANPUR,UTTAR PRADESH,Adhunik Bharat Party,0,Post Graduate,2705507.0,0.6972,0.147,1,3,4,0.0121,7
9738,Balbir Singh Chandel,68,KANPUR,UTTAR PRADESH,SHS,0,Graduate Professional,666367383.0,0.6972,0.147,2,1,3,0.0121,7
9742,Chandra Bhan Sankhwar,56,KANPUR,UTTAR PRADESH,Rashtriya Janmat Party,0,Graduate Professional,301109.0,0.6972,0.147,1,2,3,0.0121,7
11284,Poonam Shukla,32,KANPUR,UTTAR PRADESH,Bhartiya Shakti Chetna Party,0,Graduate,1771655.0,0.6972,0.147,1,4,3,0.0121,7
12463,Paritosh Pattanayak,38,KANTHI,WEST BENGAL,CPI(M),3,Post Graduate,888311.0,0.7708,0.077,3,4,4,-0.0155,7
12466,Debasish Samanta,47,KANTHI,WEST BENGAL,BJP,0,Post Graduate,13292281.0,0.7708,0.077,3,3,4,-0.0155,7
12461,Manas Pradhan,49,KANTHI,WEST BENGAL,SUCI(C),1,Graduate,7638883.0,0.7708,0.077,1,3,3,-0.0155,7
12464,Dipak Kumar Das,65,KANTHI,WEST BENGAL,INC,0,Post Graduate,9211924.0,0.7708,0.077,3,1,4,-0.0155,7
12467,Kenaram Misra,62,KANTHI,WEST BENGAL,SHS,0,12th Pass,1668664.0,0.7708,0.077,2,1,2,-0.0155,7
12462,Sisir Kumar Adhikari,77,KANTHI,WEST BENGAL,AITC,3,12th Pass,33979650.0,0.7708,0.077,3,1,2,-0.0155,7
12465,Khokan Barman,39,KANTHI,WEST BENGAL,BSP,0,8th Pass,-62400.0,0.7708,0.077,3,4,0,-0.0155,7
12775,Raj Narayan Tiwari,45,KARAKAT,BIHAR,BSP,0,12th Pass,7350911.0,0.6382,0.073,3,3,2,0.0181,7
13866,Usha Sharan,59,KARAKAT,BIHAR,Shoshit Samaj Dal,1,12th Pass,4000000.0,0.6382,0.073,1,2,2,0.0181,7
13869,Rameshwar Singh,65,KARAKAT,BIHAR,IND,0,Graduate,9755000.0,0.6382,0.073,1,1,3,0.0181,7
13855,Manoj Singh Kushvaha,45,KARAKAT,BIHAR,Jai Prakash Janata Dal,3,Graduate Professional,23554906.0,0.6382,0.073,1,3,3,0.0181,7
13858,Punam Devi,39,KARAKAT,BIHAR,IND,0,Graduate,16212000.0,0.6382,0.073,1,4,3,0.0181,7
13658,Nand Kishor Yadav,50,KARAKAT,BIHAR,Swaraj Party (Loktantrik),0,Graduate,20000000.0,0.6382,0.073,1,2,3,0.0181,7
13861,Prithvi Nath Prasad,51,KARAKAT,BIHAR,Asli Deshi Party,0,Graduate,6499000.0,0.6382,0.073,1,2,3,0.0181,7
12770,Raja Ram Singh,63,KARAKAT,BIHAR,CPI(ML)(L),3,Graduate,11901190.0,0.6382,0.073,1,1,3,0.0181,7
12773,Ramji Singh Kanta,62,KARAKAT,BIHAR,Akhil Hind Forward Bloc (Krantikari),0,10th Pass,2297000.0,0.6382,0.073,1,1,1,0.0181,7
13864,Kumar Saurabh,39,KARAKAT,BIHAR,IND,0,Post Graduate,7288062.0,0.6382,0.073,1,4,4,0.0181,7
12777,Mamta Pandey,43,KARAKAT,BIHAR,Rashtriya Samta Party (Secular),0,12th Pass,3895000.0,0.6382,0.073,1,3,2,0.0181,7
13867,Mahabali Singh,64,KARAKAT,BIHAR,JD(U),3,8th Pass,40442051.0,0.6382,0.073,2,1,0,0.0181,7
13856,Dharmendra Singh,48,KARAKAT,BIHAR,IND,0,Graduate,31215000.0,0.6382,0.073,1,3,3,0.0181,7
