CANDIDATE_ID,CANDIDATE_NAME,AGE_GROUP_INDEX,CONSTITUENCY_INDEX,STATE_INDEX,PARTY_INDEX,NO_PENDING_CRIMINAL_CASES,EARNINGS_POINTS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX_INDEX,VOTING_PERCENTAGE
12601,RAMNARESH JATAV,4,211,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0038
12521,DILEEP KUMAR DOHARE (ADVOCAT),4,211,19,66,1,0,0.7063,0.053,1,3,0.0943,4,0,0,0.003
12602,DHARM SINGH BHARGAV,2,211,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0025
12599,UMESH GARG,3,211,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0023
12604,BRIKHBHAN DOHARE,5,211,19,59,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.002
12594,HARKISOR KORI,1,211,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0018
12523,KISHORI LAL SHAKYA,1,211,19,97,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0018
12596,JITENDRA SINGH,4,211,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0016
12595,ASHOK SINGH,5,211,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0012
12598,MADAN CHHILWAR,3,211,19,434,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0011
12522,VIJAY SINGH PATWA,4,211,19,23,0,0,0.7063,0.053,2,1,0.0943,4,0,0,0.0011
12525,MANOHAR LAL PATWA (LALU KORI),4,211,19,277,1,0,0.7063,0.053,1,1,0.0943,4,0,0,0.001
12597,ROOP SINGH,3,211,19,114,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0008
12607,SADHVI PRAGYA SINGH THAKUR,3,212,19,187,1,0,0.7063,0.053,3,4,0.0943,4,0,1,0.6154
13339,PRAVEEN SINGH THAKUR,5,212,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,1,0.6154
12231,DIGVIJAYA SINGH,1,212,19,243,8,0,0.7063,0.053,3,3,0.0943,4,0,0,0.3563
12620,MADHO SINGH AHIRWAR,3,212,19,189,0,0,0.7063,0.053,3,0,0.0943,4,0,0,0.008
13328,ABDUL TAHIR ANSARI,3,212,19,629,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.008
12612,DR. VEENA GHANEKAR RTD. IAS,1,212,19,588,0,1,0.7063,0.053,1,5,0.0943,4,0,1,0.0023
13336,RAMSUSHIL SHARMA,3,212,19,567,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.002
13337,LATA SURYAWANSHI,5,212,19,581,0,0,0.7063,0.053,1,1,0.0943,4,0,1,0.0019
12618,RAJESH KEER,2,212,19,97,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.001
13342,DESHMUKH RIYAZUDDIN GHAYASUDDIN,1,212,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0009
13335,RAJ KUMAR SHAKYA (KORI),3,212,19,277,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0006
12606,GAUTAM NAGDAVANE,2,212,19,66,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0006
12619,DEVENDRA PRAKASH MISHRA,3,212,19,244,1,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0006
12615,SUNIL KUMAR DODEJA,4,212,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0006
13329,MD. IQBAL KHAN,4,212,19,614,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0006
12228,KAMLESH DANGI THAKUR,4,212,19,238,4,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0005
13332,CA PRAMOD BHOJWANI,3,212,19,582,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0004
13334,BHAURAO VITHOBA FULZELE,2,212,19,114,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0004
13333,BAL RAM SINGH TOMAR,4,212,19,182,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0004
13341,MUKESH KUMAR GUPTA,3,212,19,244,0,1,0.7063,0.053,1,2,0.0943,4,0,0,0.0003
13330,PIYUSH JAIN,4,212,19,552,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0003
12229,J.C. BARAI,1,212,19,621,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0003
13331,PRABHA BHARTI,3,212,19,265,0,0,0.7063,0.053,1,0,0.0943,4,0,1,0.0003
12621,SHRIMATI HEMLATA PATHAK,4,212,19,593,0,0,0.7063,0.053,1,2,0.0943,4,0,1,0.0003
12622,MAHENDRA KUMAR,2,212,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0003
12609,MOH. ATEEK,2,212,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0002
12611,KAMLESH NAMDEV,4,212,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0002
12230,PRIYANKA KHARE,5,212,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,1,0.0002
13340,MAHENDRA KATIYAR,3,212,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0002
13338,ALOK KUMAR,2,212,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0002
10339,NAKUL NATH,3,213,19,243,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.4706
10338,NATHANSHAH KAWRET,2,213,19,187,0,0,0.7063,0.053,3,1,0.0943,4,0,0,0.4405
10337,MANMOHAN SHAH BATTI,2,213,19,39,2,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0288
10336,GYANESHWAR GAJBHIYE,3,213,19,189,0,0,0.7063,0.053,3,1,0.0943,4,0,0,0.0114
10658,HEMENDRA GOHAR,4,213,19,244,1,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0092
10655,SUBHASH SHUKLA,2,213,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0055
10341,RAJKUMAR SARYAM,3,213,19,225,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0038
10654,RAMESHWAR DHURVE,4,213,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0034
10656,DHANIRAM YADUWANSHI,3,213,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0025
10653,RAMDAS UIKEY,2,213,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0024
10657,DINESH SINGH UIKEY,4,213,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0024
10661,M. P. VISHWAKARMA,1,213,19,470,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0018
10659,JOGILAL IRPACHI,2,213,19,244,0,1,0.7063,0.053,1,3,0.0943,4,0,0,0.0015
10652,RAJESH TANTRIK,3,213,19,21,1,1,0.7063,0.053,1,2,0.0943,4,0,0,0.0011
11215,PRAHALAD SINGH PATEL,2,214,19,187,0,1,0.7063,0.053,3,3,0.0943,4,1,0,0.6051
11581,PRATAP SINGH,2,214,19,243,0,0,0.7063,0.053,3,1,0.0943,4,0,0,0.3016
11216,JITENDRA KHARE,4,214,19,189,0,0,0.7063,0.053,3,0,0.0943,4,0,0,0.0394
11584,THAKUR DAS,1,214,19,434,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0394
11998,PRAHALAD,4,214,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0093
11582,MAN SINGH,3,214,19,182,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0071
12584,PRAHLAD BHAIYA,5,214,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0047
11994,DEVI PRASAD,3,214,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.004
11995,MANU SINGH MARAVI,3,214,19,225,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.003
11583,KAMLESH ASATI,3,214,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0026
11992,ANANT LAL BASOR,1,214,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0022
11585,SHARADA PARSAD PATEL,1,214,19,427,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.002
11999,RICHA PURSHOTTAM CHOUBEY (HARIOM),3,214,19,588,0,0,0.7063,0.053,1,2,0.0943,4,0,1,0.0016
11996,MANVENDRA SINGH,5,214,19,238,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0013
12000,VIKAS KEWALRAO NAGVANSHI,3,214,19,114,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0013
13087,MAHENDRA SINGH SOLANKY,4,215,19,187,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.6165
13089,PRAHLAD SINGH TIPANYA,1,215,19,243,0,0,0.7063,0.053,3,4,0.0943,4,0,0,0.3504
13088,BADRILAL,3,215,19,189,0,0,0.7063,0.053,3,4,0.0943,4,0,0,0.0131
13923,PRAVIN SHANTARAM GANGURDE,3,215,19,114,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.007
13924,NITIN VERMA,4,215,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0033
13925,MAHENDRA SING,4,215,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0032
13106,CHHATAR SINGH DARBAR,1,216,19,187,1,0,0.7063,0.053,3,4,0.0943,4,0,0,0.5373
13107,GIRWAL DINESH,4,216,19,243,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.4212
13105,GULSINGH RAMSINGH KAWACHE,1,216,19,189,0,0,0.7063,0.053,3,4,0.0943,4,0,0,0.0103
13104,KAILASH VASUNIYA,3,216,19,97,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0068
13878,RAMCHARAN MALIWAD,3,216,19,289,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0044
13879,DASHRATH BHUWAN (DOTRIYA),1,216,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0042
13109,MANISH DEVID,4,216,19,145,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0025
12655,KRISHNA PAL SINGH,1,217,19,187,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.5211
12237,JYOTIRADITYA M. SCINDIA,1,217,19,243,0,0,0.7063,0.053,3,4,0.0943,4,1,0,0.4145
12234,DHAKAD LOKENDRA SINGH RAJPOOT,1,217,19,189,3,0,0.7063,0.053,3,4,0.0943,4,0,0,0.0318
12654,HARBHAJAN SINGH RAJPOOT,1,217,19,114,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0052
12659,AMIT KHARE,1,217,19,66,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0038
12238,BHOOPENDRA SINGH CHAUHAN,1,217,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0021
12233,CHANDR KUMAR SHRIVASTAVA (CHANDU),1,217,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0017
12658,BHAN SINGH,1,217,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0015
12232,MANISH SHRIVASTAV,1,217,19,621,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0014
12656,REKHA BAI,1,217,19,4,0,0,0.7063,0.053,1,3,0.0943,4,0,1,0.0013
12236,OMPRAKASH,1,217,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0013
12235,AJAY SINGH KUSHWAH,1,217,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0012
12657,SANTOSH YADAV,1,217,19,434,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0009
12240,VIVEK NARAYAN SHEJWALKAR,1,218,19,187,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.5244
12243,ASHOK SINGH,1,218,19,243,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.4016
12246,MAMTA BALVEER SINGH KUSHWAH,1,218,19,189,0,0,0.7063,0.053,3,1,0.0943,4,0,1,0.0374
12675,GOVIND SINGH,1,218,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0053
12684,GEETA RANI,1,218,19,425,0,0,0.7063,0.053,1,4,0.0943,4,0,1,0.0047
12673,DEEPAK KUMAR,1,218,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0042
12672,ASHOK KHAN,1,218,19,244,2,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0033
12676,KESHAV RAI CHAUDHARI,1,218,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0023
12670,NARAYAN NAMDEV,1,218,19,66,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0019
12686,PRANSINGH,1,218,19,533,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0019
12669,HANUMANT SINGH,1,218,19,4,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0016
12244,SUNIL GOPAL,1,218,19,621,1,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0012
12242,SOVRAN SINGH,1,218,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0011
12682,SUGREEV SINGH,1,218,19,277,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.001
12683,NANDKISHOR SAHU,1,218,19,418,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.001
12685,VISHNUKANT SHARMA,1,218,19,522,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0009
12671,JITENDRA JAIN,1,218,19,114,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0009
12245,BRAJ MOHAN,1,218,19,434,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0008
11218,RAO UDAY PRATAP SINGH,1,219,19,187,1,0,0.7063,0.053,3,3,0.0943,4,0,0,0.6935
11217,SHAILENDRA DIWAN CHANDARBHAN SINGH,1,219,19,243,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.2561
11586,M.P. CHOUDHARY,1,219,19,189,0,0,0.7063,0.053,3,4,0.0943,4,0,0,0.0121
12002,DINESH KATARE,1,219,19,66,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0062
12004,MADAN MOHAN,1,219,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0043
11589,SALIGRAM MAKODIYA,1,219,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0038
11587,RAJESH KUMAR UIKEY,1,219,19,225,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0027
12008,SHAILENDRA,1,219,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0027
12006,PANDIT DEVENDRA SHARMA,1,219,19,588,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0015
11588,ARYA RAVI PARIHAR,1,219,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0014
11219,BHAVANISHANKAR,1,219,19,434,1,0,0.7063,0.053,1,0,0.0943,4,0,0,0.001
13111,SHANKAR LALWANI,1,220,19,187,2,0,0.7063,0.053,3,3,0.0943,4,0,0,0.6559
14128,PANKAJ SANGHVI,1,220,19,243,4,0,0.7063,0.053,3,3,0.0943,4,0,0,0.3197
13110,DEEPCHAND AHIRWAL,1,220,19,189,1,0,0.7063,0.053,3,2,0.0943,4,0,0,0.0053
14125,IFTIKHAR AHMED KHAN,1,220,19,369,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0027
14136,SHAILENDRA SHARMA,1,220,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0021
14121,RAMESH PATIL,1,220,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.002
14135,SHRI SURENDRA,1,220,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0016
14130,RANJEET GOHAR,1,220,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0015
14126,HAJI MUSTAK ANSARI,1,220,19,244,1,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0012
14133,RAJKARAN YADAV (TEEMAI),1,220,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0008
14137,PARMANAND TOLANI,1,220,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0008
14120,MAHENDRA TIKLIYA,1,220,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0005
14122,KAMLESH VAISHNAV,1,220,19,238,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0004
14124,AJMERA S PRAVEEN KUMAR,1,220,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0004
14134,DR. SANDEEP VASANTRAO KADWE,1,220,19,244,0,0,0.7063,0.053,1,5,0.0943,4,0,0,0.0004
14127,DHEERAJ DUBEY PATRAKAR,1,220,19,588,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0004
13112,RAJENDRA AGRAWAL (RAJU),1,220,19,617,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0003
14123,PRAKASH VERMA,1,220,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0003
14129,BHAVANA KISHORE SANGELIYA,1,220,19,289,0,0,0.7063,0.053,1,1,0.0943,4,0,1,0.0003
14132,SRI IMRAN BAKSH,1,220,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0003
10319,MAHU SINGH,1,221,19,225,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.6541
10313,RAKESH SINGH,1,221,19,187,1,0,0.7063,0.053,3,3,0.0943,4,1,0,0.6541
10315,VIVEK KRISHNA TANKHA,1,221,19,243,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.2942
10310,RAMRAJ RAM,1,221,19,189,0,0,0.7063,0.053,3,4,0.0943,4,0,0,0.0102
11254,RAKESH SINGH S/O NATHURAM,1,221,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0075
10631,RAKESH SINGH S/O BALJOR SINGH,1,221,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0059
10627,DR. DHAI AKSHAR (RAKESH SONKAR),1,221,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0034
10317,KULDEEP AHIRWAR,1,221,19,556,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0033
10628,ER. RUPRAM SINGH,1,221,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0021
10626,DHANUK,1,221,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0021
10629,GULAB SINGH @ VIVEK,1,221,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0018
10309,SHAHNAZ B ANSARI,1,221,19,614,0,0,0.7063,0.053,1,0,0.0943,4,0,1,0.0015
10320,SUKHDEV DAHIYA,1,221,19,156,0,0,0.7063,0.053,1,1,0.0943,4,0,0,0.0011
10314,BHUSHAN PRASAD SHUKLA,1,221,19,182,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0011
10632,RAMDAYAL PRAJAPAT,1,221,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0009
10625,ASHOK SINGH LODHI,1,221,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0009
10634,"VINAY KUMAR JAIN ""VINNU BHAIYA""",1,221,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0008
10624,AMJAD KHAN,1,221,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0008
10630,LAKSHMINARAYAN JAGNNATH SINGH LODHI,1,221,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0007
10633,SHREE LAL MARKAM(BADE SHRI),1,221,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0006
10311,CHANDRA PRAKASH BHATNAGAR,1,221,19,11,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0006
10312,DEVENDRA KUMAR YADAV,1,221,19,434,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0005
11592,VISHNU DATT SHARMA,3,222,19,187,0,0,0.7063,0.053,3,4,0.0943,4,0,0,0.6449
11590,MAHARANI KAVITA SINGH NATIRAJA,4,222,19,243,0,0,0.7063,0.053,3,3,0.0943,4,0,1,0.2534
11591,VEER SINGH PATEL,4,222,19,618,8,0,0.7063,0.053,2,2,0.0943,4,0,0,0.0319
11593,MEENA RAIKWAR,3,222,19,244,0,0,0.7063,0.053,1,1,0.0943,4,0,1,0.0099
12012,ASHWANI KUMAR DUBEY,3,222,19,596,0,0,0.7063,0.053,1,5,0.0943,4,0,0,0.0084
12014,BHOOPAT KUMAR,5,222,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0056
12029,VINOD KUMAR,4,222,19,494,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0047
12015,DESH PAL,3,222,19,66,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0047
11594,JAGDESH KUMAR PATEL,4,222,19,37,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0034
12022,PARWAT SINGH,5,222,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0032
12019,MOHAMMAD IMRAN,4,222,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0026
12016,GIRIRAJ KISHOR,2,222,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0023
12020,NARENDRA,3,222,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,1,0.0023
12025,RAJKUMAR SHARMA,2,222,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.002
12026,SANT KUMAR SHARMA,3,222,19,567,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.002
12011,ADVOCATE RAKESH KUMAR SHUKLA,2,222,19,23,0,0,0.7063,0.053,2,4,0.0943,4,0,0,0.0017
12018,MANISH MISHRA,4,222,19,469,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0016
13117,NANDKUMAR SINGH CHOUHAN (NANDU BHAIYA),1,223,19,187,0,0,0.7063,0.053,3,4,0.0943,4,1,0,0.5714
13116,ARUN SUBHASH CHANDRA YADAV,3,223,19,243,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.3852
13120,DAYARAM KORKU (THAKUR DADA),1,223,19,189,0,0,0.7063,0.053,3,1,0.0943,4,0,0,0.0101
13118,AAKASH BIRLA,5,223,19,350,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0053
14075,BABA ABDUL HAMEED,1,223,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0049
14076,BHAGWANSINGH PYARSINGH,3,223,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0031
14073,RUKUM SHAH,3,223,19,57,2,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0027
14072,REENA DAMLE,5,223,19,425,0,0,0.7063,0.053,1,3,0.0943,4,0,1,0.0022
14074,NARAYAN CHANDEL,2,223,19,244,1,0,0.7063,0.053,1,4,0.0943,4,0,0,0.002
14071,KISHOR YADAV,3,223,19,238,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0012
13119,DARASINGH PATEL KHATVASHE,3,223,19,39,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0009
13115,GAJENDRA UMRAO SINGH PATEL,3,224,19,187,0,0,0.7063,0.053,3,3,0.0943,4,0,0,0.5419
13113,DR. GOVIND SUBHAN MUJALDA,2,224,19,243,0,0,0.7063,0.053,3,4,0.0943,4,0,0,0.4
13926,COMRADE JYOTI SUKHLAL GORE,4,224,19,197,0,1,0.7063,0.053,3,0,0.0943,4,0,1,0.0145
13114,AMIT KUMAR BALKE,4,224,19,189,0,0,0.7063,0.053,3,2,0.0943,4,0,0,0.013
13928,SHANTILAL S/O AASHARAM SAHITE,3,224,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0072
13929,SEVANTI DINESH BHABAR,3,224,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,1,0.0068
13927,JANI KARAN,3,224,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0037
10321,FAGGAN SINGH KULASTE,2,225,19,187,0,0,0.7063,0.053,3,4,0.0943,4,1,0,0.4859
10322,KAMAL SINGH MARAVI,2,225,19,243,1,0,0.7063,0.053,3,3,0.0943,4,0,0,0.4215
10325,DADA RAMGULAM UIKEY,3,225,19,225,0,1,0.7063,0.053,1,0,0.0943,4,0,0,0.0322
10324,CHANDRA SINGH KUSHRAM,4,225,19,182,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0104
10327,BHARAT SINGH POOSAM,3,225,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0103
10666,ADVOCATE-DEVSINGH KUMRE,4,225,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0051
10668,MANITA MARKAM,3,225,19,614,0,0,0.7063,0.053,1,2,0.0943,4,0,1,0.0034
10667,AJEET DHURWEY,5,225,19,244,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.0034
10669,R. S. PARASTE (RAMSINGH),1,225,19,588,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0033
10326,SANJEEV KUMAR PANDRAM,2,225,19,238,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0031
13095,SUDHEER GUPTA,2,226,19,187,1,0,0.7063,0.053,3,4,0.0943,4,1,0,0.6185
13098,MEENAKSHI NATARAJAN,3,226,19,243,0,0,0.7063,0.053,3,4,0.0943,4,0,1,0.3437
13097,PRABHULAL MEGHWAL,2,226,19,189,0,0,0.7063,0.053,3,1,0.0943,4,0,0,0.0071
13930,ISMAIL MEV,2,226,19,96,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0057
13937,VIJAY RANN,2,226,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0048
13096,SAEED AHMED SHABRARTI AHMED,1,226,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0036
13934,NANDLAL MEENA,3,226,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0023
13099,RANGLAL DHANGER,4,226,19,244,0,1,0.7063,0.053,1,2,0.0943,4,0,0,0.002
13932,MEENAKSHI CHOUHAN,3,226,19,392,0,0,0.7063,0.053,1,3,0.0943,4,0,1,0.0013
13935,PRAHLAD SINGH S. RAJPUT,3,226,19,244,0,0,0.7063,0.053,1,0,0.0943,4,0,0,0.0012
13936,FULCHAND PATIDAR,4,226,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0011
13933,SHIVLAL GURJAR,4,226,19,610,2,0,0.7063,0.053,2,0,0.0943,4,0,0,0.001
13931,ADVOCATE BAPU SINGH GUJAR,3,226,19,238,0,0,0.7063,0.053,1,4,0.0943,4,0,0,0.001
12247,NARENDRA SINGH TOMAR,1,227,19,187,1,0,0.7063,0.053,3,3,0.0943,4,1,0,0.4763
12248,RAMNIWAS RAWAT,2,227,19,243,1,1,0.7063,0.053,3,4,0.0943,4,0,0,0.3766
12633,KARTAR SINGH BHADANA,1,227,19,189,5,0,0.7063,0.053,3,0,0.0943,4,0,0,0.1138
12249,TOFEEK KHAN,3,227,19,244,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0042
12644,ASHOK RAJORIYA,3,227,19,665,0,0,0.7063,0.053,1,3,0.0943,4,0,0,0.0038
12639,MUNNA,2,227,19,244,2,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0024
12251,SANJU SHARMA,4,227,19,610,0,0,0.7063,0.053,2,1,0.0943,4,0,1,0.0022
12652,PRABHU SINGH,4,227,19,244,0,0,0.7063,0.053,1,2,0.0943,4,0,0,0.0021
